source,spectral_type_string,2MASS.H,2MASS.J,2MASS.Ks,ACAM.i,ACAM.z,Cousins.I,Cousins.R,DENIS.I,DENIS.J,DENIS.Ks,GAIA2.G,GAIA2.Grp,GAIA3.G,GAIA3.Grp,GALEX.NUV,IRAC.I1,IRAC.I2,IRAC.I3,IRAC.I4,JWST/MIRI.F1000W,JWST/MIRI.F1280W,JWST/MIRI.F1500W,JWST/MIRI.F1800W,JWST/MIRI.F2100W,Johnson.V,MIPS.24mu,NACO.Lp,NICMOS1.F090M,NICMOS1.F110W,NIRI.Y,NSFCam.H,NSFCam.J,NSFCam.K,NSFCam.Lp,NSFCam.Mp,PAN-STARRS/PS1.g,PAN-STARRS/PS1.i,PAN-STARRS/PS1.r,PAN-STARRS/PS1.y,PAN-STARRS/PS1.z,SDSS.g,SDSS.i,SDSS.r,SDSS.u,SDSS.z,UFTI.H,UFTI.J,UFTI.K,UFTI.Y,UKIDSS.H,UKIDSS.J,UKIDSS.K,UKIDSS.Y,VISTA.H,VISTA.J,VISTA.Ks,VISTA.Y,VisAO.Ys,WFCAM.H,WFCAM.J,WFCAM.K,WFCAM.Y,WISE.W1,WISE.W2,WISE.W3,WISE.W4,Wircam.Y
DENIS J2308113-272200,L1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.05,21.36,16.61,17.55,,,,,,,,,,,,,,,,,,,13.909,14.607,13.309,15.688,12.976,12.713,12.125,,
DENIS J2308113-272200,L1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.05,21.36,16.61,17.55,,,,,,,,,,,,,,,,,,,13.909,14.607,13.309,15.688,12.976,12.713,12.125,,
DENIS J2329343-540858,L3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.441,13.088,,,
DENIS J2354599-185221,L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.59,20.98,16.09,17.09,,,,,,,,,,,,,,,,,,,13.509,14.1,13.018,15.216,12.566,12.328,11.536,,
DENIS J2354599-185221,L2.6:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.59,20.98,16.09,17.09,,,,,,,,,,,,,,,,,,,13.509,14.1,13.018,15.216,12.566,12.328,11.536,,
DENIS-P J0716478-063037,L1.1,13.068,13.9,12.56,,,,,,,,18.646827697753906,17.015777587890625,18.591806411743164,17.055519104003906,,,,,,,,,,,,,,,,,,,,,,21.47,18.23,20.62,15.79,16.74,,,,,,,,,,,,,,,,,,,13.13,13.798,12.743,14.85,12.186,12.015,11.526,,
DENIS-P J0716478-063037,L1:,13.068,13.9,12.56,,,,,,,,18.646827697753906,17.015777587890625,18.591806411743164,17.055519104003906,,,,,,,,,,,,,,,,,,,,,,21.47,18.23,20.62,15.79,16.74,,,,,,,,,,,,,,,,,,,13.13,13.798,12.743,14.85,12.186,12.015,11.526,,
DENIS-P J0812316-244442,L0.9,12.929,13.817,12.391,,,,,,,,18.701942443847656,17.06093978881836,18.68988609313965,17.104982376098633,,,,,,,,,,,,,,,,,,,,,,,18.24,20.55,15.87,16.81,,,,,,,,,,,,,,,,,,,12.997,13.781,12.378,14.94,12.013,11.854,11.4,,
DENIS-P J0812316-244442,L2.5:,12.929,13.817,12.391,,,,,,,,18.701942443847656,17.06093978881836,18.68988609313965,17.104982376098633,,,,,,,,,,,,,,,,,,,,,,,18.24,20.55,15.87,16.81,,,,,,,,,,,,,,,,,,,12.997,13.781,12.378,14.94,12.013,11.854,11.4,,
DENIS-P J0823031-491201,L1.5,12.636,13.547,12.062,,,,,,,,18.5577392578125,16.849885940551758,18.56538963317871,16.95352554321289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.711,13.491,12.04,14.647,11.419,11.131,10.748,,
DENIS-P J090957.1-065806,L0,13.09,13.89,12.539,,,,,,,,18.675310134887695,,18.703567504882812,17.11457061767578,,,,,,,,,,,,,,,,,,,,,,,18.27,20.57,15.83,16.79,,,,,,,,,,,,,,,,,,,13.12,13.81,12.5,14.902,12.237,11.989,11.206,,
DENIS-P J090957.1-065806,L0:,13.09,13.89,12.539,,,,,,,,18.675310134887695,,18.703567504882812,17.11457061767578,,,,,,,,,,,,,,,,,,,,,,,18.27,20.57,15.83,16.79,,,,,,,,,,,,,,,,,,,13.12,13.81,12.5,14.902,12.237,11.989,11.206,,
DENIS-P J104731.1-181558,L0: FLD-G,13.423,14.199,12.891,,,,,,,,19.041873931884766,17.41501808166504,19.00783348083496,17.485271453857422,,,,,,,,,,,,,,,,,,,,,,,18.61,20.95,16.12,17.12,,,,,,,,,,,,,,,,,,,13.469,14.141,12.87,15.198,12.589,12.368,12.291,,
DENIS-P J104731.1-181558,L2.5,13.423,14.199,12.891,,,,,,,,19.041873931884766,17.41501808166504,19.00783348083496,17.485271453857422,,,,,,,,,,,,,,,,,,,,,,,18.61,20.95,16.12,17.12,,,,,,,,,,,,,,,,,,,13.469,14.141,12.87,15.198,12.589,12.368,12.291,,
DENIS-P J1048278-525418,L0.5,13.21,14.02,12.666,,,,,,,,18.887617111206055,17.220735549926758,18.88714599609375,17.270593643188477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.206,12.025,11.468,,
DENIS-P J1048278-525418,L1.5:,13.21,14.02,12.666,,,,,,,,18.887617111206055,17.220735549926758,18.88714599609375,17.270593643188477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.206,12.025,11.468,,
DENIS-P J1157480-484442,L0.5:,13.33,14.01,12.793,,,,,,,,18.778419494628906,17.144777297973633,18.781030654907227,17.19956398010254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.386,13.968,12.772,14.957,12.484,12.237,11.876,,
DENIS-P J1159+0057,L0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.01,18.46,20.96,15.99,16.96,,,,,,,,,,,,,,,,,,,13.366,14.017,12.797,15.066,12.366,12.079,11.529,,
DENIS-P J1159+0057,L0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.01,18.46,20.96,15.99,16.96,,,,,,,,,,,,,,,,,,,13.366,14.017,12.797,15.066,12.366,12.079,11.529,,
DENIS-P J1253108-570924,L0.5:,12.666,13.454,12.051,,,,,,,,18.256052017211914,16.612213134765625,18.26885414123535,16.68191909790039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.34,,,11.641,11.396,10.547,9.09,
DENIS-P J1323-1806,L0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.45,,16.97,17.96,,,,,,,,,,,,,,,,,,,14.261,14.867,13.641,15.939,13.337,13.112,12.845,,
DENIS-P J1323-1806,L0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.45,,16.97,17.96,,,,,,,,,,,,,,,,,,,14.261,14.867,13.641,15.939,13.337,13.112,12.845,,
DENIS-P J144137.2-094558,L0.5,13.19,14.02,12.661,,,,,,,,19.162330627441406,17.262117385864258,19.2241268157959,17.302555084228516,,,,,,,,,,,,,,,,,,,,,,,18.41,20.8,16.01,16.99,,,,,,,,,,,,,,,,,,,13.22,13.94,12.62,15.038,12.322,12.079,12.11,9.366,
DENIS-P J144137.2-094558,L1: FLD-G,13.19,14.02,12.661,,,,,,,,19.162330627441406,17.262117385864258,19.2241268157959,17.302555084228516,,,,,,,,,,,,,,,,,,,,,,,18.41,20.8,16.01,16.99,,,,,,,,,,,,,,,,,,,13.22,13.94,12.62,15.038,12.322,12.079,12.11,9.366,
DENIS-P J1454078-660447,L3.5:,12.168,13.059,11.721,,,,,,,,18.411563873291016,16.59927749633789,18.461711883544922,16.662883758544922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.97,,,11.218,10.833,10.038,8.926,
DENIS-P J1733423-165449,L0.5:,12.805,13.528,12.35,,,,,,,,18.416284561157227,16.674406051635742,18.497875213623047,16.757787704467773,,,,,,,,,,,,,,,,,,,,,,,18.05,20.56,15.51,16.51,,,,,,,,,,,,,,,,,,,12.869,13.482,12.329,14.593,11.882,11.679,,,
DENIS-P J1733423-165449,L0.9,12.805,13.528,12.35,,,,,,,,18.416284561157227,16.674406051635742,18.497875213623047,16.757787704467773,,,,,,,,,,,,,,,,,,,,,,,18.05,20.56,15.51,16.51,,,,,,,,,,,,,,,,,,,12.869,13.482,12.329,14.593,11.882,11.679,,,
DENIS-P J1756561-480509,L0:,12.709,13.409,12.19,,,,,,,,18.18967056274414,,18.226667404174805,16.63080406188965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.874,11.635,11.061,,
DENIS-P J1909081-193748,L1:,13.543,14.52,12.915,,,,,,,,19.48800277709961,17.827627182006836,19.47402572631836,17.903162002563477,,,,,,,,,,,,,,,,,,,,,,,19.07,21.29,16.67,17.61,,,,,,,,,,,,,,,,,,,13.59,14.46,12.9,,12.466,12.18,,,
DENIS-P J2146.1-2153,L0,13.282,13.63,13.313,,,,,,,,14.697663307189941,14.20108699798584,14.683065414428711,14.189800262451172,,,,,,,,,,,,,,,,,,,,,,,19.28,22.03,16.94,17.78,,,,,,,,,,,,,,,,,,,,,,,14.102,13.837,12.37,,
EQ J0150+3827,T0,15.018,16.111,14.477,,,,,,,,,,,,,13.24,13.12,,,,,,,,,,,,,,,,,,,,21.77,,18.14,19.28,,,,,,,,,,,,,,,,,,,,15.901,14.488,,13.746,13.165,11.859,,
EQ J0223-2932,T7.5,,,,,,,,,,,,,,,,15.81,14.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.304,17.1,17.593,18.082,17.021,14.056,12.647,,
EQ J0307+2904,T6.5,,,,,,,,,,,,,,,,16.39,14.97,,,,,,,,,,,,,,,,,,,,,,20.38,22.21,,,,,,,,,,,,,,,,,,,,17.363,18.084,18.627,17.152,15.035,,,
EQ J0410+1411,T6,,,,,,,,,,,,,,,,16.1,15.0,,,,,,,,,,,,,,,,,,,,,,19.71,,,,,,,,,,,,,,,,,,,,,17.102,17.491,,17.106,15.02,,,
EQ J0448-1935,T5 pec,,,,,,,,,,,,,,,,15.37,14.16,,,,,,,,,,,,,,,,,,,,,,19.1,,,,,,,,,,,,,,,,,,,,16.937,16.63,17.297,17.513,16.302,14.23,,,
EQ J0500-1223,T8,,,,,,,,,,,,,,,,15.95,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.132,17.88,18.064,18.69,16.974,14.1,,,
EQ J0525+6739,T6 pec,,,,,,,,,,,,,,,,16.4,14.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.87,17.49,18.357,18.485,17.292,14.938,,,
EQ J0623-0456,T8,,,,,,,,,,,,,,,,15.49,13.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.34,17.1,17.265,18.036,16.501,13.77,12.407,,
EQ J0952+1955,T6,,,,,,,,,,,,,,,,15.81,14.5,,,,,,,,,,,,,,,,,,,,,,19.68,21.63,,,,,,,,,,,,,,,,,,,,16.908,17.509,,16.862,14.549,,,
EQ J1122+2550,T6,16.64,16.376,16.55,,,,,,,,,,,,,15.36,14.1,,,,,,,,,,,,,,,,,,,,,,19.18,20.92,,,,,,,,,,,,,,,,,,,,16.3,16.675,,16.268,14.107,,,
EQ J1320+6034,T6.5,,,,,,,,,,,,,,,,15.83,14.5,,,,,,,,,,,,,,,,,,,,,,19.54,,,,,,,,,,,,,,,,,,,,16.738,16.228,16.475,17.328,16.642,14.552,,,
EQ J1322-2340,T8,,,,,,,,,,,,,,,,15.67,13.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.837,,17.978,16.716,13.952,12.489,8.691,
EQ J1457+5815,T7,,,,,,,,,,,,,,,,15.85,14.44,,,,,,,,,,,,,,,,,,,,,,19.73,,,,,,,,,,,,,,,,,,,,17.139,16.79,17.208,17.812,16.781,14.441,13.068,,
EQ J1457+5815,T8,,,,,,,,,,,,,,,,15.85,14.44,,,,,,,,,,,,,,,,,,,,,,19.73,,,,,,,,,,,,,,,,,,,,17.139,16.79,17.208,17.812,16.781,14.441,13.068,,
EQ J1542+2230,T9.5,,,,,,,,,,,,,,,,17.26,15.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.52,19.937,,20.461,18.441,15.065,,,
EQ J1653+4444,T8,,,,,,,,,,,,,,,,15.67,13.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.595,17.035,17.068,,16.515,13.839,12.208,,
EQ J2213+0911,T7,,,,,,,,,,,,,,,,15.79,14.56,,,,,,,,,,,,,,,,,,,,,,19.64,,,,,,,,,,,,,,,,,,,,17.108,16.76,17.116,17.805,16.688,14.635,,,
EQ J2239+1617,T3,15.416,16.079,15.36,,,,,,,,,,,,,14.14,13.55,,,,,,,,,,,,,,,,,,,,,,18.36,19.82,,,,,,,,,,,,,,,,,,,,15.995,15.278,,14.717,13.534,11.917,,
EQ J2255-3118,T8,,,,,,,,,,,,,,,,15.91,14.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.658,17.334,17.419,18.376,,,,,,16.614,14.177,,,
EQ J2319-1844,T7.5,,,,,,,,,,,,,,,,15.92,13.95,,,,,,,,,,,,,,,,,,,,,,20.22,,,,,,,,,,,,,,,,,,,,17.95,17.56,18.268,18.555,16.838,13.932,,,
EQ J2348-1028,T7,,,,,,,,,,,,,,,,15.87,14.36,,,,,,,,,,,,,,,,,,,,,,19.46,,,,,,,,,,,,,,,,,,,,16.99,16.62,16.837,17.691,16.7,14.387,,,
G 239-25B,L0:,,,,,,,,,,,15.302294731140137,,15.768857955932617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.86,11.44,10.3,12.161,,,,,
G 255-34B,L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.45,,17.14,18.11,,,,,,,,,,,,,,,,,,,,,,,,12.975,12.313,,
G 259-20B,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.57,21.42,16.62,17.7,,,,,,,,,,,,,,,,,,,,,,,,12.566,12.105,,
GJ 494 C,T7.5,,,,,,,,,,,,,,,,15.36,13.85,,,,,,,,,,,,,,,,,,,,,,19.8,,24.14,23.276,24.783,25.473,20.036,,,,,17.014,16.687,16.903,17.715,,,,,,17.014,16.691,16.903,17.715,16.009,13.736,11.643,9.199,
GJ 494 C,T8,,,,,,,,,,,,,,,,15.36,13.85,,,,,,,,,,,,,,,,,,,,,,19.8,,24.14,23.276,24.783,25.473,20.036,,,,,17.014,16.687,16.903,17.715,,,,,,17.014,16.691,16.903,17.715,16.009,13.736,11.643,9.199,
GJ 618.1B,L2.4,14.348,15.283,13.598,,,,,,,,20.18329429626465,18.585594177246094,20.147953033447266,18.5240535736084,,,,,,,,,,,,,,,,,,,,,,,19.67,21.59,17.41,18.28,,,,,,,,,,,,,,,,,,,14.4,15.18,13.55,16.42,,,,,
GJ 618.1B,L2.5,14.348,15.283,13.598,,,,,,,,20.18329429626465,18.585594177246094,20.147953033447266,18.5240535736084,,,,,,,,,,,,,,,,,,,,,,,19.67,21.59,17.41,18.28,,,,,,,,,,,,,,,,,,,14.4,15.18,13.55,16.42,,,,,
GQ Lup b,L1:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.02,,13.37,,,,,,
GSC 08047-00232B,L1: VL-G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.45,15.9,14.75,,,,,,
GU Psc b,T1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.75,17.7,18.12,17.4,19.4,,,,,,,,,,17.7,18.12,17.4,19.4,15.647,15.149,12.396,8.505,19.4
GU Psc b,T3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.75,17.7,18.12,17.4,19.4,,,,,,,,,,17.7,18.12,17.4,19.4,15.647,15.149,12.396,8.505,19.4
Gl 229B,T7 pec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.24,,,,,,,,,,,,14.36,14.01,14.36,,,,,,,,,,,14.36,14.01,14.36,15.17,,,,,
HD 106906 b,L1.5:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6,,,,,,,
HD 130948BC,L4:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.42,13.2,11.69,,,,,,
HD 203030B,L7.5,,,,,,,,,,,,,,,,15.01,14.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.57,18.77,16.16,20.03,,,,,
HD 221356D,L1:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.09,,,,,,,,,,,,,,,,,,14.933,,13.209,13.763,12.755,14.933,,,,,
HD 253662B,L0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,17.66,18.72,,,,,,,,,,,,,,,,,,,14.909,15.653,14.293,16.511,,,,,
HD 3861B,L3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.781,15.69,13.988,16.725,,,,,
HD 44627B,L0: VL-G,14.63,16.12,14.08,,,,,,,,,,,,,13.22,12.87,,,,,,,,,,13.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.74,15.46,13.73,,,,,,
HD 49197B,L4:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.61,15.82,14.25,,,,,,
HIP 11161B,L1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.61,,18.34,19.38,,,,,,,,,,,,,,,,,,,15.862,16.484,15.316,,15.019,14.863,,,
HIP 112422B,L1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.93,,17.82,19.0,,,,,,,,,,,,,,,,,,,15.251,16.016,14.622,17.171,,,,,
HIP 2397B,L0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.95,21.44,16.46,17.45,,,,,,,,,,,,,,,,,,,13.912,14.55,13.397,,13.116,12.885,12.564,9.047,
HIP 26653B,L1.5,13.91,14.756,13.322,,,,,,,,19.67047691345215,17.923404693603516,19.630115509033203,18.05477523803711,,,,,,,,,,,,,,,,,,,,,,,18.97,,16.67,17.69,,,,,,,,,,,,,,,,,,,13.981,14.67,13.298,15.807,,,,,
HIP 38939B,T4.5,15.796,16.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.38,20.25,,,,,,,,,,,,,,,,,,,15.869,15.78,15.984,16.841,15.774,13.863,,,
HIP 59933B,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.42,21.52,17.81,18.97,,,,,,,,,,,,,,,,,,,15.218,16.025,14.62,17.126,14.166,14.052,,,
HIP 63506C,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,21.66,16.98,17.97,,,,,,,,,,,,,,,,,,,14.494,15.058,14.011,,13.718,13.512,12.921,,
HIP 6407B,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.82,21.93,17.33,18.34,,,,,,,,,,,,,,,,,,,14.738,15.345,14.203,16.442,13.862,13.623,,,
HIP 70849B,T4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.543,,,,,,,,15.173,13.844,12.022,,
HIP 73169B,L2.5,15.047,16.007,14.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.48,,18.09,19.02,,,,,,,,,,,,,,,,,17.223,,15.054,15.929,14.446,17.223,13.964,13.698,12.428,,
HIP 73786B,T6 pec,,,,,,,,,,,,,,,,15.48,14.25,,,,,,,,,,,,,,,,,,,,,,19.4,,,,,,,,,,,,,,,,,,,,17.051,16.594,17.413,17.645,16.207,14.307,,,
HIP 85365B,L5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.59,,18.48,19.46,,,,,,,,,,,,,,,,,,,15.304,16.184,14.718,17.407,13.797,13.606,,,
HIP 9269B,L6,14.99,15.956,14.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.07,19.14,,,,,,,,,,,,,,,,,,,15.082,16.126,14.298,17.299,,,,,
HQT-3,L9-T0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.019,16.428,,,
HQT-9,T6:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.994,19.124,,18.024,16.787,,,
HR 7672B,L4.5:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.1,,13.02,,,,,,
HSC J020421.81-024421.1,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.312,16.945,,,15.649,14.711,,,
Hya02,L1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.59,,18.09,19.1,,,,,,,,,,,,,,,,,,,14.971,15.893,14.178,17.143,13.656,13.362,,,
Hya03,L0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.03,,17.67,18.65,,,,,,,,,,,,,,,,,,,,15.637,14.226,,13.929,13.724,,,
Hya08,L0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.89,22.15,17.49,18.45,,,,,,,,,,,,,,,,,,,,15.431,14.024,,13.722,13.49,,,
Hya09,L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.23,,18.64,19.62,,,,,,,,,,,,,,,,,,,,16.378,14.604,,13.942,13.588,12.193,,
Hya10,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.73,19.75,,,,,,,,,,,,,,,,,,,,16.468,14.684,,14.01,13.744,,,
Hya12,L3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.09,20.17,,,,,,,,,,,,,,,,,,,15.799,16.714,14.877,,14.219,13.877,,,
Hya12,L6: (red),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.09,20.17,,,,,,,,,,,,,,,,,,,15.799,16.714,14.877,,14.219,13.877,,,
IRAC J142950.8+333011,T4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.49,21.5,,,,,,,,,,,,,,,,,,,,16.775,17.093,,16.558,15.087,,,
IRAC J142950.8+333011,T5::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.49,21.5,,,,,,,,,,,,,,,,,,,,16.775,17.093,,16.558,15.087,,,
IfA 0230-Z1,T3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.29,,,,,,,,,,,,,,,,,,,,17.827,18.354,17.802,19.268,17.308,15.903,,,
L 97-3B,Y1,,,,,,,,,,,,,,,,19.28,16.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.29,25.0,,23.5,19.578,16.691,12.535,10.184,
LHS 2803B,T5.5,,,,,,,,,,,,,,,,15.3,14.1,,,,,,,,,,,,,,,,,,,,,,19.04,20.83,,,,,,,,,,,,,,,,,,,16.57,16.39,16.9,17.49,16.202,14.169,,,
LSPM J0241+2553B,L1,16.028,17.027,15.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.13,,18.99,19.92,,,,,,,,,,,,,,,,,,,,16.945,15.424,,15.035,14.809,,,
LSPM J0632+5053B,L1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.96,,18.6,19.57,,,,,,,,,,,,,,,,,,,15.864,16.612,15.198,17.738,14.938,14.746,,,
LSPM J1336+2541B,L4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.56,,19.12,20.14,,,,,,,,,,,,,,,,,,,16.122,16.935,15.478,18.228,14.858,14.617,,,
LTT 7251B,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1,,16.36,16.93,,18.1,,,,,
Lup 153927-344844,L0::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.27,17.19,,,14.746,14.347,,,
NLTT 1011B,L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.19,,17.63,18.66,,,,,,,,,,,,,,,,,,,15.003,15.485,14.299,16.666,13.766,13.492,12.871,,
NLTT 26746B,L4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9,,18.22,19.28,,,,,,,,,,,,,,,,,,,15.295,16.056,14.61,17.377,14.069,13.847,,,
NLTT 27966B,L4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.85,,18.25,19.31,,,,,,,,,,,,,,,,,,,15.283,16.056,14.698,17.308,14.19,13.916,,,
NLTT 31450B,L6,15.048,16.135,14.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.53,,18.15,19.2,,,,,,,,,,,,,,,,,,,15.081,15.989,14.278,,13.781,13.47,,,
NLTT 35593B,L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.75,,18.36,19.35,,,,,,,,,,,,,,,,,17.468,,15.469,16.227,14.876,17.468,14.476,14.26,,,
NLTT 44368B,L1.5,13.907,14.736,13.467,,,,,,,,19.753337860107422,17.758342742919922,19.77994155883789,17.95467758178711,,,,,,,,,,,,,,,,,,,,,,,19.0,21.02,16.61,17.53,,,,,,,,,,,,,,,,,,,13.993,14.637,13.481,15.671,13.408,13.14,11.653,,
NLTT 55219B,L5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.52,19.56,,,,,,,,,,,,,,,,,,,15.769,16.612,15.292,17.715,,,,,
PLIZ 28,L0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.33,,19.68,20.78,,,,,,,,,,,,,,,,,,,16.818,17.601,16.1,18.873,15.742,15.512,,,
PLIZ 35,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.56,,20.37,21.24,,,,,,,,,,,,,,,,,,,17.106,18.066,16.474,19.271,15.965,15.663,,,
PM I13410+0542B,L4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9,18.83,,,,,,,,,,,,,,,,,,,15.362,16.116,14.744,17.278,,14.032,,,
PM I13518+4157B,L1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.67,21.92,17.17,18.21,,,,,,,,,,,,,,,,,,,14.416,15.115,13.837,,,13.253,12.41,,
PM I22118-1005B,L1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8,21.93,17.4,18.37,,,,,,,,,,,,,,,,,,,14.761,15.206,14.029,16.338,13.622,13.416,,,
