source,spectral_type_string,spectral_type_code,J,H,Ks,W1,W2,JH,HK,JK,W1W2,KW1,KW2
SDSS J001911.65+003017.8,L0.4,70.4,14.921,14.18,13.57,13.25,13.014,0.7409999999999997,0.6099999999999994,1.350999999999999,0.23600000000000065,0.3200000000000003,0.5560000000000009
SDSS J001911.65+003017.8,L1,71.0,14.921,14.18,13.57,13.25,13.014,0.7409999999999997,0.6099999999999994,1.350999999999999,0.23600000000000065,0.3200000000000003,0.5560000000000009
SDSS J002138.86+002605.8,L1.5,71.5,,,,15.739,15.508,,,,0.23100000000000165,,
SDSS J002209.31-011040.2,L0,70.0,15.816,15.087,14.699,14.387,14.11,0.729000000000001,0.3879999999999999,1.1170000000000009,0.277000000000001,0.3119999999999994,0.5890000000000004
SDSS J002611.45-094341.1,L1,71.0,15.601,14.999,14.379,14.032,13.829,0.6020000000000003,0.620000000000001,1.2220000000000013,0.2029999999999994,0.34699999999999953,0.5499999999999989
SDSS J002800.37+010252.0,L0,70.0,,,,16.302,16.231,,,,0.07099999999999795,,
SDSS J003609.26+241343.3,L5.5,75.5,17.033,16.108,15.657,14.782,14.451,0.9250000000000007,0.4510000000000005,1.3760000000000012,0.3309999999999995,0.875,1.2059999999999995
SDSS J003843.99+134339.5,L0.6,70.6,15.908,15.203,14.758,14.428,14.249,0.7050000000000001,0.4450000000000003,1.1500000000000004,0.17900000000000027,0.3299999999999983,0.5089999999999986
SDSS J003843.99+134339.5,L1,71.0,15.908,15.203,14.758,14.428,14.249,0.7050000000000001,0.4450000000000003,1.1500000000000004,0.17900000000000027,0.3299999999999983,0.5089999999999986
SDSS J004058.93+152845.0,L1,71.0,,,,15.113,14.974,,,,0.13899999999999935,,
SDSS J004154.54+134135.5,L0,70.0,14.454,13.673,13.236,12.893,12.609,0.7810000000000006,0.4369999999999994,1.218,0.2840000000000007,0.34299999999999997,0.6270000000000007
SDSS J004154.54+134135.5,L0.6,70.6,14.454,13.673,13.236,12.893,12.609,0.7810000000000006,0.4369999999999994,1.218,0.2840000000000007,0.34299999999999997,0.6270000000000007
SDSS J004221.15+145923.9,L1,71.0,16.679,16.093,15.579,15.405,15.191,0.5859999999999985,0.5139999999999993,1.0999999999999979,0.21399999999999864,0.17400000000000126,0.3879999999999999
SDSS J005349.11-011354.4,L0,70.0,,,,16.199,16.232,,,,-0.0329999999999977,,
SDSS J005636.22-011131.9,L1.5,71.5,,,,15.97,15.754,,,,0.21600000000000108,,
SDSS J005705.55-084624.2,L0,70.0,15.698,14.917,14.356,14.058,13.789,0.7810000000000006,0.5609999999999999,1.3420000000000005,0.26900000000000013,0.29800000000000004,0.5670000000000002
SDSS J005935.48+150905.0,L0,70.0,16.544,15.582,15.172,14.927,14.704,0.9619999999999997,0.41000000000000014,1.3719999999999999,0.22299999999999898,0.245000000000001,0.46799999999999997
SDSS J010718.70+132656.2,L0,70.0,16.576,16.207,15.34,15.361,15.047,0.3689999999999998,0.8670000000000009,1.2360000000000007,0.31400000000000006,-0.021000000000000796,0.29299999999999926
SDSS J010840.49+134739.3,L0,70.0,16.293,15.715,,14.93,14.647,0.5779999999999994,,,0.2829999999999995,,
SDSS J010859.24-104546.3,L0,70.0,16.334,15.722,15.339,14.856,14.534,0.6120000000000001,0.3829999999999991,0.9949999999999992,0.3219999999999992,0.48300000000000054,0.8049999999999997
SDSS J011014.30+010619.1,L4,74.0,,,,15.214,14.988,,,,0.22600000000000087,,
SDSS J011816.78+141841.4,L1,71.0,,,,15.444,15.254,,,,0.19000000000000128,,
SDSS J011912.22+240331.6,T2,82.0,,,,15.558,14.737,,,,0.8209999999999997,,
SDSS J012236.30+153339.4,L0,70.0,16.147,15.494,14.882,14.775,14.424,0.6529999999999987,0.6120000000000001,1.2649999999999988,0.35100000000000087,0.10699999999999932,0.4580000000000002
SDSS J012743.51+135420.9,L5,75.0,16.829,15.899,15.43,14.505,14.215,0.9300000000000015,0.4689999999999994,1.399000000000001,0.2900000000000009,0.9249999999999989,1.2149999999999999
SDSS J012743.51+135420.9,L5.5,75.5,16.829,15.899,15.43,14.505,14.215,0.9300000000000015,0.4689999999999994,1.399000000000001,0.2900000000000009,0.9249999999999989,1.2149999999999999
SDSS J014658.14+002132.7,L0,70.0,16.564,16.296,15.404,15.205,14.903,0.2680000000000007,0.8919999999999995,1.1600000000000001,0.3019999999999996,0.19899999999999984,0.5009999999999994
SDSS J014956.27+001647.8,L0.5,70.5,,,,15.659,15.45,,,,0.2090000000000014,,
SDSS J015354.23+140452.9,L0,70.0,15.208,14.484,13.958,13.634,13.389,0.7240000000000002,0.5259999999999998,1.25,0.245000000000001,0.32399999999999984,0.5690000000000008
SDSS J020333.26-010812.5,L5:,75.0,,,,15.455,14.986,,,,0.4689999999999994,,
SDSS J020551.36-075925.0,L2,72.0,16.031,15.169,14.358,14.013,13.698,0.8619999999999983,0.8109999999999999,1.6729999999999983,0.3149999999999995,0.34500000000000064,0.6600000000000001
SDSS J020551.36-075925.0,L3,73.0,16.031,15.169,14.358,14.013,13.698,0.8619999999999983,0.8109999999999999,1.6729999999999983,0.3149999999999995,0.34500000000000064,0.6600000000000001
SDSS J020608.97+223559.2,L4.5 blue,74.5,16.556,15.538,15.162,14.3,13.876,1.0180000000000007,0.37599999999999945,1.3940000000000001,0.42400000000000126,0.8620000000000001,1.2860000000000014
SDSS J020735.60+135556.3,L3,73.0,15.462,14.474,13.808,13.487,13.298,0.9879999999999995,0.6660000000000004,1.654,0.18900000000000006,0.32099999999999973,0.5099999999999998
SDSS J020735.60+135556.3,L3:,73.0,15.462,14.474,13.808,13.487,13.298,0.9879999999999995,0.6660000000000004,1.654,0.18900000000000006,0.32099999999999973,0.5099999999999998
SDSS J021128.25+141003.8,L1,71.0,16.128,15.423,15.009,14.558,14.363,0.7050000000000001,0.4139999999999997,1.1189999999999998,0.19500000000000028,0.4510000000000005,0.6460000000000008
SDSS J021248.51+221822.0,L0,70.0,,,,15.43,15.182,,,,0.24799999999999933,,
SDSS J022723.77-005518.6,L0,70.0,,,,15.902,15.851,,,,0.05099999999999838,,
SDSS J022754.95+002619.9,L0,70.0,16.531,15.869,15.322,15.071,14.877,0.661999999999999,0.5470000000000006,1.2089999999999996,0.19399999999999906,0.25099999999999945,0.4449999999999985
SDSS J023547.56-084919.8,L2,72.0,15.571,14.812,14.191,13.788,13.543,0.7590000000000003,0.6209999999999987,1.379999999999999,0.245000000000001,0.40300000000000047,0.6480000000000015
SDSS J024256.98+212319.6,L4,74.0,16.977,15.938,15.474,14.687,14.375,1.0389999999999997,0.4640000000000004,1.5030000000000001,0.3119999999999994,0.7870000000000008,1.0990000000000002
SDSS J024749.90-163112.6,T2:,82.0,17.186,16.17,15.616,15.177,14.42,1.0159999999999982,0.554000000000002,1.5700000000000003,0.7569999999999997,0.43900000000000006,1.1959999999999997
SDSS J025601.86+011047.2,L0,70.0,16.212,15.696,15.216,14.959,14.693,0.516,0.4800000000000004,0.9960000000000004,0.266,0.2569999999999997,0.5229999999999997
SDSS J030536.54-064216.3,L0,70.0,15.987,15.51,14.758,14.606,14.367,0.4770000000000003,0.7520000000000007,1.229000000000001,0.238999999999999,0.15199999999999925,0.39099999999999824
SDSS J031740.38+061303.8,L3,73.0,16.365,15.6,14.908,14.672,14.515,0.7649999999999988,0.6920000000000002,1.456999999999999,0.15700000000000003,0.23599999999999888,0.3929999999999989
SDSS J033456.32+010618.7,L0.5,70.5,,,,15.918,15.564,,,,0.3539999999999992,,
SDSS J033726.70-002259.3,L0,70.0,,,,15.878,15.507,,,,0.37100000000000044,,
SDSS J034408.91+011124.9,L1,71.0,14.737,13.913,13.516,13.103,12.794,0.8239999999999998,0.39700000000000024,1.221,0.3089999999999993,0.41300000000000026,0.7219999999999995
SDSS J034408.91+011124.9,L2.9:,72.9,14.737,13.913,13.516,13.103,12.794,0.8239999999999998,0.39700000000000024,1.221,0.3089999999999993,0.41300000000000026,0.7219999999999995
SDSS J035048.62-051812.8,L1,71.0,16.327,15.525,15.125,14.721,14.507,0.8020000000000014,0.40000000000000036,1.2020000000000017,0.2140000000000004,0.4039999999999999,0.6180000000000003
SDSS J035308.54+103056.0,L0.9,70.9,15.45,14.651,14.181,13.747,13.512,0.7989999999999995,0.47000000000000064,1.2690000000000001,0.23499999999999943,0.4339999999999993,0.6689999999999987
SDSS J035308.54+103056.0,L1,71.0,15.45,14.651,14.181,13.747,13.512,0.7989999999999995,0.47000000000000064,1.2690000000000001,0.23499999999999943,0.4339999999999993,0.6689999999999987
SDSS J035448.73-002742.1,L2:,72.0,17.282,16.19,15.739,15.706,15.473,1.0919999999999987,0.4510000000000005,1.5429999999999993,0.23299999999999876,0.03300000000000125,0.266
SDSS J035721.11-064126.0,L0,70.0,15.953,15.06,14.599,14.411,14.234,0.8929999999999989,0.4610000000000003,1.3539999999999992,0.1769999999999996,0.1880000000000006,0.3650000000000002
SDSS J040100.96-060933.0,L4:,74.0,,,,15.065,14.905,,,,0.16000000000000014,,
SDSS J042230.66+072342.9,L1,71.0,15.771,14.915,14.446,14.074,13.882,0.8560000000000016,0.4689999999999994,1.325000000000001,0.19200000000000017,0.3719999999999999,0.5640000000000001
SDSS J062621.22+002934.2,L0.3,70.3,15.93,15.21,14.86,14.338,14.164,0.7199999999999989,0.3500000000000014,1.0700000000000003,0.1739999999999995,0.5220000000000002,0.6959999999999997
SDSS J062621.22+002934.2,L1,71.0,15.93,15.21,14.86,14.338,14.164,0.7199999999999989,0.3500000000000014,1.0700000000000003,0.1739999999999995,0.5220000000000002,0.6959999999999997
SDSS J065405.63+652805.4,L6:,76.0,16.138,15.196,14.603,14.029,13.76,0.942000000000002,0.593,1.535000000000002,0.26900000000000013,0.5739999999999998,0.843
SDSS J073519.59+410850.4,L0,70.0,15.78,15.248,14.853,14.446,14.107,0.532,0.3949999999999996,0.9269999999999996,0.3390000000000004,0.40700000000000003,0.7460000000000004
SDSS J073922.26+661503.5,T1.5:,81.5,16.823,15.998,15.831,15.461,14.669,0.8250000000000011,0.16699999999999982,0.9920000000000009,0.7919999999999998,0.3699999999999992,1.161999999999999
SDSS J074007.30+200921.9,L6:,76.0,17.291,15.745,15.084,14.428,14.078,1.5460000000000012,0.6609999999999996,2.2070000000000007,0.3500000000000014,0.6559999999999988,1.0060000000000002
SDSS J074227.46+412620.8,L0,70.0,14.784,14.018,13.593,13.302,13.084,0.766,0.4250000000000007,1.1910000000000007,0.21799999999999997,0.29100000000000037,0.5090000000000003
SDSS J074231.29+180816.5,L0,70.0,14.881,14.108,13.643,13.316,13.046,0.7729999999999997,0.46499999999999986,1.2379999999999995,0.27000000000000135,0.32699999999999996,0.5970000000000013
